"1_book" "10_book" "11_book" "12_book" "13_book" "14_book" "15_book" "16_book" "17_book" "18_book" "19_book" "2_book" "20_book" "21_book" "22_book" "23_book" "24_book" "25_book" "26_book" "27_book" "28_book" "29_book" "3_book" "30_book" "31_book" "32_book" "33_book" "34_book" "35_book" "36_book" "37_book" "38_book" "39_book" "4_book" "40_book" "41_book" "42_book" "43_book" "44_book" "45_book" "46_book" "47_book" "48_book" "49_book" "5_book" "50_book" "51_book" "52_book" "53_book" "54_book" "55_book" "56_book" "57_book" "58_book" "59_book" "6_book" "60_book" "61_book" "62_book" "63_book" "64_book" "65_book" "66_book" "7_book" "8_book" "9_book" "b_book"
"same" 0.0735139676538542 0.019442959218393 0.0123533045089561 0.0128639423695382 0.0297840655249442 0.0465008137642409 0.067778229632642 0.0190766882869134 0.0701508242721852 0.0109499041883384 0.00919202132548948 0.0155395325708603 0.00661157024793388 0.017860332202179 0 0.00545806838959692 0.0142025280499929 0 0.0127232938063006 0.0684638425331622 0 0 0.0251783466219052 0.0240211386019697 0 0 0 0 0 0 0 0.0158177791838026 0.0578368999421631 0.0218538291030564 0.0383959044368601 0.0268132457433972 0.0506131983648044 0.0525182500919069 0.049490658638182 0.0949266954962557 0.170122275385433 0.14591439688716 0.0319897632757518 0.0977198697068404 0.0286204922724671 0.313760645450471 0 0.0544365813826892 0 0 0.0623441396508728 0 0 0.113798008534851 0.130321459600348 0.0856347677156926 0.165357585779248 0.129785853341986 0.040290088638195 0.334448160535117 0 0 0 0.0265392781316348 0 0.036246476037052 0
"why" 0.0183784919134636 0.0777718368735722 0.0329421453572164 0.0257278847390764 0.0148920327624721 0.0271254746958072 0.0271112918530568 0.0476917207172835 0.0350754121360926 0.0875992335067068 0.0551521279529368 0.0217553455992044 0.0132231404958678 0.0535809966065369 0.0747104968248039 0.00818710258439538 0.0402404961416465 0 0.00508931752252023 0.00855798031664527 0 0 0 0 0 0 0.0320924261874198 0 0.0694444444444444 0 0.0916590284142988 0 0.0578368999421631 0.00936592675845275 0.0810580204778157 0.113956294409438 0.0661864901693596 0.0735255501286697 0.0536148801913639 0.0632844636641704 0.0744284954811271 0 0.0319897632757518 0 0.00357756153405839 0 0.0500250125062531 0 0 0 0 0 0 0 0 0.0160565189466924 0 0 0 0 0 0 0 0.0583864118895966 0.118906064209275 0.0644381796214257 0
"wilt" 0.0420079815164881 0.0680503572643756 0.0452954498661725 0.0257278847390764 0.0148920327624721 0.0232504068821204 0 0.0095383441434567 0.0175377060680463 0.120448946071722 0.144774335876459 0.0435106911984088 0.0330578512396694 0 0 0.0218322735583877 0.0355063201249822 0.116924875767319 0.0254465876126012 0 0.0193124758594052 0 0 0 0 0 0.0641848523748395 0 0.138888888888889 0 0 0.0474533375514078 0 0.00936592675845275 0.0341296928327645 0.0335165571792466 0.019466614755694 0.0157554750275721 0.024745329319091 0.0210948212213901 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0.228310502283105 0 0.0434404865334492 0.00535217298223079 0 0 0 0 0.334448160535117 0 0 0.0371549893842887 0.0792707094728498 0.0563834071687475 0
"written" 0 0.00486073980459826 0.0576487543751287 0.115775481325844 0.0198560436832961 0.0968766953421685 0.0948895214856988 0.0763067531476536 0.210452472816556 0.0109499041883384 0.0114900266568618 0.0155395325708603 0.00661157024793388 0.017860332202179 0 0.00545806838959692 0.0142025280499929 0 0.00763397628378035 0.0256739409499358 0 0 0 0 0 0 0 0 0 0 0 0 0.0578368999421631 0.00312197558615092 0.0426621160409556 0.0536264914867945 0.0622931672182208 0.0840292001470511 0.0288695508722729 0.210948212213901 0.127591706539075 0.0972762645914397 0.159948816378759 0 0.0286204922724671 0 0.0500250125062531 0.0544365813826892 0 0 0 0 0 0.0284495021337127 0 0.0267608649111539 0.0826787928896238 0 0.24174053182917 0 0 0.158982511923688 0.123558484349259 0 0 0 0
"having" 0.00525099768956102 0 0 0 0.0148920327624721 0.00387506781368674 0 0 0.0175377060680463 0 0.00229800533137237 0 0.00661157024793388 0 0 0.00545806838959692 0.0047341760166643 0 0.00763397628378035 0 0 0 0.0209819555182543 0 0 0 0 0 0 0 0 0.0158177791838026 0 0.00624395117230183 0.0597269624573379 0.113956294409438 0.0778664590227759 0.0840292001470511 0.152596197467728 0.0843792848855606 0.0318979266347687 0.12970168612192 0.0639795265515035 0.488599348534202 0.00357756153405839 0.268937696100403 0.300150075037519 0.108873162765378 0 0.306882946076282 0.374064837905237 0.222965440356745 0.228310502283105 0.42674253200569 0 0 0.248036378668871 0.389357560025957 0 0.334448160535117 0 0.476947535771065 0.189456342668863 0.0106157112526539 0.0396353547364249 0.00402738622633911 0
"much" 0.015752993068683 0.0388859184367861 0.0164710726786082 0.0214399039492303 0.0148920327624721 0.0736262884600481 0.0271112918530568 0.0286150324303701 0.0175377060680463 0.0437996167533534 0.00919202132548948 0.0341869716558926 0.0925619834710744 0.125022325415253 0.0373552484124019 0.00545806838959692 0.00710126402499645 0 0.0178126113288208 0.0427899015832264 0 0 0.00419639110365086 0 0 0.0761614623000762 0 0 0 0 0.183318056828598 0 0 0.0156098779307546 0.0426621160409556 0.087143048666041 0.0739731360716371 0.0420146000735256 0.0948570957231823 0.137116337939036 0.0531632110579479 0.12970168612192 0 0 0.0143102461362335 0.0448229493500672 0.0500250125062531 0.163309744148068 0 0.0438404208680403 0.0623441396508728 0.111482720178372 0.45662100456621 0.128022759601707 0.0868809730668983 0.0321130378933847 0 0 0 0 0 0 0.0329489291598023 0 0.0396353547364249 0.0402738622633911 0
"world" 0 0.00486073980459826 0 0 0.00496401092082403 0 0 0 0 0.0164248562825075 0.0390660906333303 0 0.00661157024793388 0 0 0.0327484103375815 0.00710126402499645 0.0292312189418299 0 0 0 0 0 0 0 0 0 0.0811688311688312 0 0 0 0 0 0 0.0725255972696246 0.0335165571792466 0.038933229511388 0.414894175726065 0.024745329319091 0.116021516717646 0.276448697501329 0.0648508430609598 0.127959053103007 0.130293159609121 0 0.0448229493500672 0.200100050025012 0 0 0.175361683472161 0.0623441396508728 0.111482720178372 0 0.113798008534851 0.217202432667246 0 0.0826787928896238 0.324464633354964 0.88638195004029 0.334448160535117 0 0 0.0494233937397035 0 0 0.00402738622633911 0
"princes" 0.00787649653434152 0.00972147960919652 0.0288243771875643 0.00857596157969212 0.0694961528915364 0.0852514919011083 0.108445167412227 0.0572300648607402 0.263065591020694 0.0218998083766767 0.0413640959647026 0 0.0330578512396694 0.0535809966065369 0 0.0436645471167754 0.106518960374947 0.116924875767319 0.0381698814189017 0.0427899015832264 0.154499806875241 0 0 0.0480422772039395 0 0 0 0.0811688311688312 0.0694444444444444 0.125156445556946 0 0 0 0.0905372919983766 0.00426621160409556 0 0.0038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0588739028045386 0 0 0 0 0 0 0.0164744645799012 0.0371549893842887 0 0.0281917035843737 0
"levites" 0 0.00486073980459826 0.00411776816965205 0 0.168776371308017 0.240254204448578 0.271112918530568 0.410148798168638 0 0 0 0.00932371954251616 0 0 0 0.00272903419479846 0.00710126402499645 0 0.0203572700900809 0 0 0 0.0167855644146034 0 0 0 0 0 0 0 0 0 0 0.184196559582904 0 0 0 0.00525182500919069 0 0 0 0 0 0 0.0286204922724671 0 0 0 0 0 0 0 0 0 0 0.074930421751231 0 0 0 0 0 0 0 0 0 0.00402738622633911 0
"light" 0.0315059861373661 0.019442959218393 0.00411776816965205 0.0128639423695382 0 0 0 0.0190766882869134 0.0175377060680463 0.164248562825075 0.0574501332843092 0.0404027846842367 0.0330578512396694 0.0535809966065369 0 0.0791419916491554 0.0118354400416607 0.0292312189418299 0.00763397628378035 0.0256739409499358 0.0193124758594052 0 0.00419639110365086 0.0480422772039395 0 0 0.0962772785622593 0 0.138888888888889 0.125156445556946 0 0.0316355583676052 0 0.0156098779307546 0.0511945392491468 0.0201099343075479 0.0545065213159432 0.126043800220577 0.0371179939786365 0.0210948212213901 0.0106326422115896 0.0972762645914397 0 0.162866449511401 0.00357756153405839 0 0.0500250125062531 0.0544365813826892 0 0.0438404208680403 0.0623441396508728 0 0 0 0 0.00535217298223079 0.0413393964448119 0 0.24174053182917 0 0 0 0.0494233937397035 0.0159235668789809 0.0396353547364249 0.0241643173580346 0
"told" 0.0892669607225373 0.116657755310358 0.0617665225447807 0.0857596157969212 0.00992802184164805 0.0193753390684337 0.0271112918530568 0.0286150324303701 0.157839354612417 0.0109499041883384 0.00919202132548948 0.0217553455992044 0 0.017860332202179 0 0.0109161367791938 0.0047341760166643 0 0 0.0427899015832264 0 0 0 0 0 0.0761614623000762 0 0 0.0694444444444444 0 0 0.0158177791838026 0 0.0187318535169055 0.0298634812286689 0.0469231800509452 0.038933229511388 0.0630219001102883 0.0371179939786365 0 0 0.0162127107652399 0 0 0.00357756153405839 0.0448229493500672 0 0.0544365813826892 0.0952380952380952 0 0 0 0 0 0 0.0214086919289231 0 0 0 0 0 0 0 0.127388535031847 0.0396353547364249 0.140958517921869 0
"whole" 0.0236294896030246 0.019442959218393 0.0123533045089561 0.00428798078984606 0 0.015500271254747 0.0271112918530568 0.0095383441434567 0.0175377060680463 0.0328497125650151 0.0344700799705855 0.0372948781700646 0.0132231404958678 0.017860332202179 0 0.03547744453238 0.0544430241916394 0.0292312189418299 0.0279912463738613 0.094137783483098 0 0 0.0335711288292069 0.0720634158059092 0 0 0.0320924261874198 0 0 0.0625782227784731 0 0.0474533375514078 0.115673799884326 0.0249758046892073 0.0767918088737201 0.107252982973589 0.0622931672182208 0.0472664250827162 0.0453664370850002 0.0316422318320852 0.0425305688463583 0.0162127107652399 0.0959692898272553 0.0651465798045603 0.0178878076702919 0.0448229493500672 0 0 0 0 0 0.111482720178372 0 0.0284495021337127 0.173761946133797 0.0374652108756155 0 0 0.08058017727639 0 0 0 0.0411861614497529 0.0159235668789809 0 0.00402738622633911 0
"feet" 0.0183784919134636 0.0583288776551791 0.0247066090179123 0.0300158655289224 0.00496401092082403 0.00775013562737348 0 0.0095383441434567 0.0175377060680463 0.0328497125650151 0.0551521279529368 0.0341869716558926 0.059504132231405 0 0.0747104968248039 0.03547744453238 0.0094683520333286 0.0292312189418299 0.043259198941422 0.0684638425331622 0 0 0.0167855644146034 0 0 0 0 0.162337662337662 0.208333333333333 0 0 0.0316355583676052 0.0578368999421631 0.00312197558615092 0.0298634812286689 0.0335165571792466 0.0700798131204984 0.068273725119479 0.0783602095104549 0.0316422318320852 0.0318979266347687 0 0 0.0651465798045603 0.0107326846021752 0 0 0 0 0.0438404208680403 0 0 0 0.0568990042674253 0 0.0428173838578463 0 0 0 0 0 0 0.0906095551894563 0.0424628450106157 0.1585414189457 0.0201369311316955 0
"very" 0.0472589792060491 0.0583288776551791 0.0452954498661725 0.0128639423695382 0.0347480764457682 0.0465008137642409 0.0271112918530568 0.0476917207172835 0.0175377060680463 0.0218998083766767 0.043662101296075 0.0341869716558926 0.00661157024793388 0.017860332202179 0.0373552484124019 0.0409355129219769 0.0378734081333144 0.0292312189418299 0.022901928851341 0.0171159606332905 0 0.100908173562059 0 0.0240211386019697 0 0 0 0 0 0 0 0.0632711167352104 0 0.0249758046892073 0.00426621160409556 0.0268132457433972 0.0545065213159432 0.0210073000367628 0.0164968862127273 0.0421896424427803 0.0106326422115896 0.11348897535668 0.0319897632757518 0.0325732899022801 0.0250429307384087 0.0896458987001345 0.0500250125062531 0.0544365813826892 0 0 0.0623441396508728 0 0.228310502283105 0.042674253200569 0.0434404865334492 0.0642260757867694 0 0.0648929266709929 0 0 0 0 0 0.0318471337579618 0.0396353547364249 0.0604107933950866 0
"multitude" 0.0183784919134636 0.00972147960919652 0.0205888408482602 0.0171519231593842 0 0.0387506781368674 0 0.0095383441434567 0.0350754121360926 0.0218998083766767 0.0275760639764684 0.00932371954251616 0.0330578512396694 0.0535809966065369 0 0.0436645471167754 0.00710126402499645 0.0584624378836597 0.0788844215990636 0.0513478818998716 0.0193124758594052 0 0.00419639110365086 0.0240211386019697 0 0 0.0320924261874198 0.162337662337662 0 0 0 0.0158177791838026 0 0.00936592675845275 0.068259385665529 0.221209277383027 0.105119719680748 0.105036500183814 0.0824844310636367 0 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0.0142247510668563 0.0434404865334492 0.00535217298223079 0.0413393964448119 0 0 0 0 0 0.0247116968698517 0.0212314225053079 0 0.00805477245267821 0
"seen" 0.0262549884478051 0.0145822194137948 0.0329421453572164 0.0257278847390764 0.00496401092082403 0.0193753390684337 0.0135556459265284 0 0.0175377060680463 0.0766493293183685 0.0390660906333303 0.0404027846842367 0.00661157024793388 0.214323986426148 0 0.0382064787271785 0.0189367040666572 0.233849751534639 0.0254465876126012 0.0427899015832264 0.0386249517188103 0 0.00419639110365086 0 0 0 0 0 0 0 0 0.0632711167352104 0 0.0124879023446037 0.0298634812286689 0.0268132457433972 0.0350399065602492 0.110288325193005 0.0536148801913639 0.0210948212213901 0.0106326422115896 0.0648508430609598 0 0 0.0500858614768174 0.0448229493500672 0.100050025012506 0 0 0.0876808417360807 0 0 0 0.0568990042674253 0.0434404865334492 0.00535217298223079 0.0413393964448119 0 0.24174053182917 0 0.334448160535117 0 0.0247116968698517 0.0424628450106157 0 0.0201369311316955 0
"gathered" 0.0420079815164881 0.0583288776551791 0.0205888408482602 0.0300158655289224 0.0297840655249442 0.0813764240874215 0.067778229632642 0.0476917207172835 0.0876885303402315 0.0164248562825075 0.0114900266568618 0.0310790651417205 0.0132231404958678 0.017860332202179 0.0373552484124019 0.0463935813115738 0.0142025280499929 0 0.0152679525675607 0.0171159606332905 0.0386249517188103 0 0.00839278220730172 0 0 0 0.0962772785622593 0 0 0 0 0.0316355583676052 0 0.0530735849645656 0.068259385665529 0.0335165571792466 0.0233599377068328 0.0105036500183814 0.0618633232977276 0 0.0106326422115896 0.0324254215304799 0 0 0.0143102461362335 0 0 0 0 0 0 0 0 0 0 0.0267608649111539 0 0 0 0 0 0 0.0329489291598023 0.100849256900212 0 0.0684655658477648 0
"jews" 0 0 0 0.0171519231593842 0 0.00387506781368674 0.108445167412227 0.104921785578024 0.771659066994037 0 0 0 0 0 0 0.00545806838959692 0.0213037920749893 0 0 0.0171159606332905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213310580204778 0.0402198686150959 0.019466614755694 0.351872275615776 0.29281973027591 0.0316422318320852 0.0744284954811271 0.0162127107652399 0.191938579654511 0 0 0 0 0.0544365813826892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0164744645799012 0 0 0 0
"philistines" 0.0210039907582441 0.14096145433335 0.0123533045089561 0.0128639423695382 0.143956316703897 0.0271254746958072 0 0 0 0 0.00229800533137237 0.00621581302834411 0 0 0 0.00818710258439538 0.0094683520333286 0 0.0101786350450405 0 0 0 0 0.0720634158059092 0.154559505409583 0 0 0 0 0.0625782227784731 0 0.0158177791838026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107043459644616 0 0 0 0 0 0 0 0.180467091295117 0 0.483286347160693 0
"save" 0.0131274942239025 0.0291644388275896 0.0288243771875643 0.0300158655289224 0.00496401092082403 0.0232504068821204 0 0.0190766882869134 0 0.0164248562825075 0.0850261972607776 0.00932371954251616 0.00661157024793388 0.017860332202179 0 0.03547744453238 0.0378734081333144 0.0292312189418299 0.0178126113288208 0.0171159606332905 0.0772499034376207 0 0 0.0240211386019697 0 0 0.0320924261874198 0 0.0694444444444444 0.125156445556946 0 0.079088895919013 0 0.0124879023446037 0.0554607508532423 0.10054967153774 0.0545065213159432 0.0262591250459535 0.0164968862127273 0.0421896424427803 0.0850611376927166 0.0324254215304799 0.0639795265515035 0 0.0214653692043503 0 0 0 0 0.0876808417360807 0.0623441396508728 0 0 0.0284495021337127 0.217202432667246 0.0374652108756155 0.0413393964448119 0 0 0 0 0.158982511923688 0.0164744645799012 0.0636942675159236 0.0396353547364249 0.0483286347160693 0
"smote" 0.0131274942239025 0.106936275701162 0.0411776816965205 0.12006346211569 0.0645321419707123 0.0581260172053011 0 0.0095383441434567 0.0175377060680463 0.0109499041883384 0.0252780586450961 0.0279711586275485 0 0 0.0373552484124019 0.0272903419479846 0.0189367040666572 0 0.00254465876126011 0.0342319212665811 0 0 0 0 0 0.0761614623000762 0 0 0 0 0.0916590284142988 0 0 0.0530735849645656 0.0170648464163823 0.0134066228716986 0.00778664590227759 0 0.00824844310636367 0 0 0 0 0 0.0178878076702919 0 0 0 0 0 0 0 0 0 0 0.155213016484693 0 0 0 0 0 0 0 0.143312101910828 0 0.0966572694321385 0
"become" 0.0262549884478051 0.00486073980459826 0.0082355363393041 0.00857596157969212 0 0 0 0 0.0175377060680463 0.0437996167533534 0.0459601066274474 0.0341869716558926 0.0132231404958678 0 0 0.0682258548699615 0.0828480802916252 0.350774627301959 0.0254465876126012 0.0256739409499358 0.0772499034376207 0 0.0209819555182543 0 0 0.0761614623000762 0.0320924261874198 0 0 0.125156445556946 0.0916590284142988 0.0158177791838026 0 0.00624395117230183 0.0298634812286689 0.0335165571792466 0.0116799688534164 0.0472664250827162 0.0206211077659092 0.0949266954962557 0.116959064327485 0.0810635538261997 0.191938579654511 0.0325732899022801 0.0178878076702919 0.0448229493500672 0 0.0544365813826892 0 0 0 0 0.228310502283105 0.0995732574679943 0.130321459600348 0.0267608649111539 0 0.129785853341986 0 0 0 0 0.0247116968698517 0.0212314225053079 0 0.00805477245267821 0
"lay" 0.0341314849821466 0.0583288776551791 0.0329421453572164 0.0257278847390764 0 0.00775013562737348 0 0.0095383441434567 0.0876885303402315 0.0492745688475226 0.0160860373196066 0.0372948781700646 0.0528925619834711 0.0357206644043579 0 0.0545806838959692 0.00710126402499645 0 0.0559824927477225 0 0.0193124758594052 0 0.0671422576584138 0.0240211386019697 0.309119010819165 0.152322924600152 0.0641848523748395 0 0 0 0 0.0158177791838026 0.115673799884326 0.0280977802753582 0.0383959044368601 0.0536264914867945 0.019466614755694 0.0472664250827162 0.024745329319091 0.0210948212213901 0.0212652844231792 0.0162127107652399 0 0 0.0393531768746422 0.0448229493500672 0 0 0 0.131521262604121 0 0 0 0.042674253200569 0 0.0160565189466924 0.0413393964448119 0 0.040290088638195 0 0 0 0 0.0424628450106157 0.118906064209275 0.0483286347160693 0
"live" 0.0341314849821466 0.019442959218393 0.0247066090179123 0.0257278847390764 0 0.00775013562737348 0 0.0286150324303701 0.0175377060680463 0.0218998083766767 0.0367680853019579 0.0155395325708603 0.0264462809917355 0.107161993213074 0 0.0218322735583877 0.0260379680916536 0.0292312189418299 0.124688279301746 0.0427899015832264 0.0193124758594052 0 0.0209819555182543 0.0720634158059092 0 0.152322924600152 0 0 0.0694444444444444 0.0625782227784731 0 0.0474533375514078 0 0.0156098779307546 0.00853242320819113 0.00670331143584931 0.0155732918045552 0.0420146000735256 0.0206211077659092 0.116021516717646 0.0106326422115896 0.11348897535668 0.255918106206014 0.0325732899022801 0.064396107613051 0.0896458987001345 0 0.108873162765378 0 0 0.124688279301746 0.111482720178372 0 0.042674253200569 0.0434404865334492 0.0214086919289231 0.124018189334436 0.129785853341986 0.040290088638195 0 0 0 0 0 0 0.00805477245267821 0
"full" 0.0236294896030246 0.019442959218393 0 0.0300158655289224 0.0248200546041201 0.00387506781368674 0 0.0190766882869134 0.0350754121360926 0.0602244730358609 0.0413640959647026 0.00932371954251616 0.0264462809917355 0.0714413288087158 0 0.0463935813115738 0.0449746721583108 0.0584624378836597 0.0483485164639422 0.0256739409499358 0 0.100908173562059 0.029374737725556 0.0240211386019697 0 0 0.0641848523748395 0.405844155844156 0.0694444444444444 0 0 0.0158177791838026 0 0.0874153164122257 0.0298634812286689 0.0268132457433972 0.0350399065602492 0.0472664250827162 0.0371179939786365 0.0316422318320852 0.0212652844231792 0.0162127107652399 0 0 0.0286204922724671 0.0448229493500672 0.100050025012506 0 0 0 0 0 0 0 0.130321459600348 0 0.0413393964448119 0.0648929266709929 0.040290088638195 0.668896321070234 0 0 0.0494233937397035 0.00530785562632696 0.0792707094728498 0.0161095449053564 0
